(frozenset(['askjackandfinn', 'uniteblue']), frozenset(['NowIsTheTime']), 6, 1.0)
(frozenset(['askjackandfinn', 'NowIsTheTime']), frozenset(['uniteblue']), 6, 1.0)
(frozenset(['uniteblue']), frozenset(['askjackandfinn', 'NowIsTheTime']), 6, 0.6666666666666666)
(frozenset(['uniteblue', 'NowIsTheTime']), frozenset(['askjackandfinn']), 6, 0.8571428571428571)
(frozenset(['NRAStandAndFight']), frozenset(['NowIsTheTime', 'tcot']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'NowIsTheTime']), frozenset(['tcot']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'tcot']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['insiders']), frozenset(['NRA', 'NowIsTheTime']), 5, 1.0)
(frozenset(['insiders', 'NRA']), frozenset(['NowIsTheTime']), 5, 1.0)
(frozenset(['insiders', 'NowIsTheTime']), frozenset(['NRA']), 5, 1.0)
(frozenset(['NRAStandAndFight']), frozenset(['uniteblue', 'tcot']), 5, 0.625)
(frozenset(['NRAStandAndFight', 'uniteblue']), frozenset(['tcot']), 5, 1.0)
(frozenset(['NRAStandAndFight', 'tcot']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['tcot']), frozenset(['NRA']), 8, 0.6153846153846154)
(frozenset(['askjackandfinn']), frozenset(['uniteblue']), 6, 1.0)
(frozenset(['uniteblue']), frozenset(['askjackandfinn']), 6, 0.6666666666666666)
(frozenset(['insiders']), frozenset(['tcot']), 5, 1.0)
(frozenset(['nra']), frozenset(['guncontrol']), 6, 0.8571428571428571)
(frozenset(['insiders']), frozenset(['NRA']), 5, 1.0)
(frozenset(['2a']), frozenset(['guncontrol']), 10, 0.9090909090909091)
(frozenset(['NRAStandAndFight']), frozenset(['uniteblue']), 5, 0.625)
(frozenset(['askjackandfinn']), frozenset(['tcot']), 6, 1.0)
(frozenset(['askjackandfinn']), frozenset(['NowIsTheTime']), 6, 1.0)
(frozenset(['uniteblue']), frozenset(['NowIsTheTime']), 7, 0.7777777777777778)
(frozenset(['NRAStandAndFight']), frozenset(['NowIsTheTime']), 5, 0.625)
(frozenset(['uniteblue']), frozenset(['tcot']), 8, 0.8888888888888888)
(frozenset(['tcot']), frozenset(['uniteblue']), 8, 0.6153846153846154)
(frozenset(['NRAStandAndFight']), frozenset(['NRA']), 5, 0.625)
(frozenset(['2a']), frozenset(['guns']), 8, 0.7272727272727273)
(frozenset(['NRAStandAndFight']), frozenset(['tcot']), 5, 0.625)
(frozenset(['guns']), frozenset(['guncontrol']), 12, 0.6666666666666666)
(frozenset(['uniteblue']), frozenset(['NRA']), 8, 0.8888888888888888)
(frozenset(['insiders']), frozenset(['uniteblue']), 5, 1.0)
(frozenset(['askjackandfinn']), frozenset(['NRA']), 6, 1.0)
(frozenset(['insiders']), frozenset(['NowIsTheTime']), 5, 1.0)
